5,3,0,8.0
3,30,0.0,0.0,2,0,100,0.2
5,31,-1.52,13.0
3,32,0.0,-0.4,2,0,100,0.2
3,33,0.0,-0.8,2,0,100,0.2
3,34,0.0,0.4,2,0,100,0.2
5,35,1.52,-13.0
4,40,0.0,0.0,2,0,100,0.2
5,41,-0.3,2.0
4,42,0.0,0.4,2,0,100,0.2
4,43,0.0,0.8,2,0,100,0.2
4,44,0.0,0.4,2,0,100,0.2
5,45,1.52,-13.0
100,2000000.0
5,31,-3.01,248.0
5,35,3.0,-247.0
5,41,-0.6,50.0
5,45,3.01,-248.0
100,100000.0
5,31,-4.38,228.0
3,34,1.0,0.38,0.1,0,100,0.2
5,35,4.37,-228.0
5,41,-0.88,47.0
5,45,4.38,-228.0
100,100000.0
5,31,-5.57,198.0
3,32,0.0,-0.41,0.1,0,100,0.2
3,34,1.0,0.36,0.1,0,100,0.2
5,35,5.55,-197.0
5,41,-1.12,40.0
5,45,5.58,-200.0
100,100000.0
5,31,-6.54,162.0
3,34,1.0,0.34,0.1,0,100,0.2
5,35,6.5,-158.0
5,41,-1.31,32.0
5,45,6.54,-160.0
100,100000.0
5,31,-7.31,128.0
3,32,0.0,-0.42,0.1,0,100,0.2
3,34,1.0,0.31,0.1,0,100,0.2
5,35,7.25,-125.0
5,41,-1.46,25.0
4,42,0.0,0.39,0.1,0,100,0.2
4,44,0.0,0.41,0.1,0,100,0.2
5,45,7.32,-130.0
100,100000.0
5,31,-7.93,103.0
3,34,0.0,0.3,0.1,0,100,0.2
5,35,7.85,-100.0
5,41,-1.59,22.0
5,45,7.93,-102.0
100,100000.0
5,31,-8.42,82.0
5,35,8.34,-82.0
5,41,-1.68,15.0
5,45,8.42,-82.0
100,100000.0
5,31,-8.81,65.0
5,35,8.72,-63.0
5,41,-1.76,13.0
5,45,8.82,-67.0
100,100000.0
5,31,-9.15,57.0
3,34,0.0,0.29,0.1,0,100,0.2
5,35,9.06,-57.0
5,41,-1.83,12.0
4,42,0.0,0.4,0.1,0,100,0.2
4,44,1.0,0.4,0.1,0,100,0.2
5,45,9.13,-52.0
100,100000.0
5,31,-9.46,52.0
5,35,9.36,-50.0
5,41,-1.88,8.0
4,44,0.0,0.41,0.1,0,100,0.2
5,45,9.38,-42.0
100,100000.0
5,31,-9.75,48.0
5,35,9.64,-47.0
5,41,-1.92,7.0
5,45,9.59,-35.0
100,100000.0
5,31,-10.02,45.0
5,35,9.91,-45.0
5,41,-1.95,5.0
5,45,9.75,-27.0
100,100000.0
5,31,-10.29,45.0
3,32,1.0,-0.41,0.1,0,100,0.2
5,35,10.16,-42.0
5,41,-1.98,5.0
5,45,9.88,-22.0
100,100000.0
5,31,-10.53,40.0
3,32,1.0,-0.4,0.1,0,100,0.2
5,35,10.39,-38.0
5,41,-2.0,3.0
4,44,0.0,0.42,0.1,0,100,0.2
5,45,9.98,-17.0
100,100000.0
5,31,-10.75,37.0
3,32,1.0,-0.39,0.1,0,100,0.2
3,34,1.0,0.3,0.1,0,100,0.2
5,35,10.6,-35.0
5,41,-2.01,2.0
5,45,10.05,-12.0
100,100000.0
5,31,-10.94,32.0
3,32,1.0,-0.38,0.1,0,100,0.2
3,34,1.0,0.31,0.1,0,100,0.2
5,35,10.78,-30.0
5,41,-2.02,2.0
5,45,10.11,-10.0
100,100000.0
5,31,-11.08,23.0
3,32,1.0,-0.36,0.1,0,100,0.2
3,34,1.0,0.32,0.1,0,100,0.2
5,35,10.91,-22.0
5,41,-2.03,2.0
5,45,10.15,-7.0
100,100000.0
5,31,-11.17,15.0
3,32,1.0,-0.34,0.1,0,100,0.2
3,34,1.0,0.34,0.1,0,100,0.2
5,35,11.0,-15.0
5,41,-2.04,2.0
5,45,10.18,-5.0
100,100000.0
5,31,-11.2,5.0
3,32,1.0,-0.32,0.1,0,100,0.2
3,34,1.0,0.36,0.1,0,100,0.2
5,35,11.03,-5.0
100,100000.0
5,31,-11.18,-3.0
3,32,1.0,-0.3,0.1,0,100,0.2
3,34,1.0,0.38,0.1,0,100,0.2
5,35,11.0,5.0
100,100000.0
5,31,-11.09,-15.0
3,32,1.0,-0.28,0.1,0,100,0.2
3,34,1.0,0.4,0.1,0,100,0.2
5,35,10.92,13.0
5,41,-2.03,-2.0
5,45,10.16,3.0
100,100000.0
5,31,-10.95,-23.0
3,32,1.0,-0.26,0.1,0,100,0.2
3,34,1.0,0.42,0.1,0,100,0.2
5,35,10.79,22.0
5,41,-2.02,-2.0
5,45,10.12,7.0
100,100000.0
5,31,-10.77,-30.0
3,32,1.0,-0.25,0.1,0,100,0.2
3,34,1.0,0.44,0.1,0,100,0.2
5,35,10.62,28.0
5,45,10.07,8.0
100,100000.0
5,31,-10.56,-35.0
3,32,1.0,-0.24,0.1,0,100,0.2
3,34,1.0,0.45,0.1,0,100,0.2
5,35,10.41,35.0
5,41,-2.0,-3.0
5,45,10.0,12.0
100,100000.0
5,31,-10.32,-40.0
3,32,1.0,-0.23,0.1,0,100,0.2
3,34,1.0,0.46,0.1,0,100,0.2
5,35,10.18,38.0
5,41,-1.98,-3.0
5,45,9.91,15.0
100,100000.0
5,31,-10.07,-42.0
3,32,0.0,-0.22,0.1,0,100,0.2
3,34,0.0,0.48,0.1,0,100,0.2
5,35,9.94,40.0
5,41,-1.96,-3.0
5,45,9.79,20.0
100,100000.0
5,31,-9.81,-43.0
5,35,9.68,43.0
5,41,-1.93,-5.0
4,42,0.0,0.41,0.1,0,100,0.2
4,44,1.0,0.43,0.1,0,100,0.2
5,45,9.64,25.0
100,100000.0
5,31,-9.53,-47.0
5,35,9.41,45.0
5,41,-1.89,-7.0
4,44,0.0,0.42,0.1,0,100,0.2
5,45,9.46,30.0
100,100000.0
5,31,-9.25,-47.0
5,35,9.13,47.0
5,41,-1.85,-7.0
5,45,9.22,40.0
100,100000.0
5,31,-8.94,-52.0
5,35,8.82,52.0
5,41,-1.79,-10.0
4,42,0.0,0.42,0.1,0,100,0.2
5,45,8.94,47.0
100,100000.0
5,31,-8.58,-60.0
3,32,0.0,-0.23,0.1,0,100,0.2
3,34,0.0,0.47,0.1,0,100,0.2
5,35,8.47,58.0
5,41,-1.72,-12.0
5,45,8.58,60.0
100,100000.0
5,31,-8.13,-75.0
5,35,8.03,73.0
5,41,-1.63,-15.0
4,44,0.0,0.41,0.1,0,100,0.2
5,45,8.13,75.0
100,100000.0
5,31,-7.57,-93.0
3,32,0.0,-0.24,0.1,0,100,0.2
3,34,0.0,0.46,0.1,0,100,0.2
5,35,7.48,92.0
5,41,-1.52,-18.0
4,42,1.0,0.43,0.1,0,100,0.2
5,45,7.57,93.0
100,100000.0
5,31,-6.87,-117.0
5,35,6.79,115.0
5,41,-1.37,-25.0
4,42,1.0,0.44,0.1,0,100,0.2
4,44,0.0,0.4,0.1,0,100,0.2
5,45,6.86,118.0
100,100000.0
5,31,-5.99,-147.0
3,32,1.0,-0.25,0.1,0,100,0.2
3,34,1.0,0.45,0.1,0,100,0.2
5,35,5.92,145.0
5,41,-1.2,-28.0
4,42,1.0,0.45,0.1,0,100,0.2
5,45,5.98,147.0
100,100000.0
5,31,-4.9,-182.0
3,32,1.0,-0.27,0.1,0,100,0.2
3,34,1.0,0.44,0.1,0,100,0.2
5,35,4.85,178.0
5,41,-0.98,-37.0
4,42,1.0,0.46,0.1,0,100,0.2
4,44,1.0,0.39,0.1,0,100,0.2
5,45,4.9,180.0
100,100000.0
5,31,-3.66,-207.0
3,32,1.0,-0.28,0.1,0,100,0.2
3,34,1.0,0.43,0.1,0,100,0.2
5,35,3.62,205.0
5,41,-0.73,-42.0
4,42,1.0,0.47,0.1,0,100,0.2
4,44,1.0,0.38,0.1,0,100,0.2
5,45,3.65,208.0
100,100000.0
5,31,-2.31,-225.0
3,32,1.0,-0.3,0.1,0,100,0.2
3,34,1.0,0.42,0.1,0,100,0.2
5,35,2.28,223.0
5,41,-0.46,-45.0
4,42,1.0,0.49,0.1,0,100,0.2
4,44,1.0,0.37,0.1,0,100,0.2
5,45,2.3,225.0
100,100000.0
5,31,-0.9,-235.0
3,32,1.0,-0.31,0.1,0,100,0.2
3,34,1.0,0.4,0.1,0,100,0.2
5,35,0.89,232.0
5,41,-0.18,-47.0
4,42,1.0,0.5,0.1,0,100,0.2
4,44,1.0,0.35,0.1,0,100,0.2
5,45,0.9,233.0
100,100000.0
5,31,0.12,-170.0
3,32,1.0,-0.32,0.1,0,100,0.2
3,34,1.0,0.43,0.1,0,100,0.2
5,35,-0.5,232.0
5,41,0.48,-110.0
4,42,1.0,0.51,0.1,0,100,0.2
4,44,1.0,0.36,0.1,0,100,0.2
5,45,-0.5,233.0
100,100000.0
5,31,0.39,-45.0
3,32,1.0,-0.34,0.1,0,100,0.2
3,34,1.0,0.42,0.1,0,100,0.2
5,35,-1.85,225.0
5,41,1.83,-225.0
4,42,1.0,0.53,0.1,0,100,0.2
4,44,1.0,0.34,0.1,0,100,0.2
5,45,-1.85,225.0
100,100000.0
5,31,0.64,-42.0
3,32,1.0,-0.35,0.1,0,100,0.2
3,34,1.0,0.4,0.1,0,100,0.2
5,35,-3.09,207.0
5,41,3.09,-210.0
4,42,1.0,0.55,0.1,0,100,0.2
4,44,1.0,0.32,0.1,0,100,0.2
5,45,-3.1,208.0
100,100000.0
5,31,0.86,-37.0
3,32,1.0,-0.36,0.1,0,100,0.2
3,34,0.0,0.39,0.1,0,100,0.2
5,35,-4.18,182.0
5,41,4.18,-182.0
4,42,1.0,0.56,0.1,0,100,0.2
4,44,1.0,0.3,0.1,0,100,0.2
5,45,-4.19,182.0
100,100000.0
5,31,1.04,-30.0
3,32,1.0,-0.37,0.1,0,100,0.2
5,35,-5.06,147.0
5,41,5.06,-147.0
4,42,1.0,0.57,0.1,0,100,0.2
4,44,1.0,0.28,0.1,0,100,0.2
5,45,-5.08,148.0
100,100000.0
5,31,1.18,-23.0
3,32,1.0,-0.38,0.1,0,100,0.2
3,34,0.0,0.38,0.1,0,100,0.2
5,35,-5.77,118.0
5,41,5.77,-118.0
4,42,1.0,0.58,0.1,0,100,0.2
4,44,1.0,0.27,0.1,0,100,0.2
5,45,-5.78,117.0
100,100000.0
5,31,1.29,-18.0
3,32,0.0,-0.39,0.1,0,100,0.2
5,35,-6.33,93.0
5,41,6.34,-95.0
4,42,1.0,0.59,0.1,0,100,0.2
4,44,1.0,0.26,0.1,0,100,0.2
5,45,-6.35,95.0
100,100000.0
5,31,1.38,-15.0
5,35,-6.79,77.0
5,41,6.79,-75.0
4,42,0.0,0.6,0.1,0,100,0.2
4,44,0.0,0.25,0.1,0,100,0.2
5,45,-6.8,75.0
100,100000.0
5,31,1.46,-13.0
3,32,0.0,-0.4,0.1,0,100,0.2
3,34,0.0,0.37,0.1,0,100,0.2
5,35,-7.15,60.0
5,41,7.16,-62.0
5,45,-7.17,62.0
100,100000.0
