5,35,11.84,50.0
5,41,-5.05,-22.0
4,42,0.0,0.38,0.1,0,100,0.2
5,45,8.41,37.0
100,100000.0
5,31,-11.68,-53.0
3,32,0.0,-0.5,0.1,0,100,0.2
5,35,11.51,55.0
5,41,-4.89,-27.0
4,44,0.0,0.42,0.1,0,100,0.2
5,45,8.15,43.0
100,100000.0
5,31,-11.33,-58.0
5,35,11.17,57.0
5,41,-4.7,-32.0
5,45,7.83,53.0
100,100000.0
5,31,-10.94,-65.0
3,34,0.0,0.38,0.1,0,100,0.2
5,35,10.79,63.0
5,41,-4.46,-40.0
5,45,7.43,67.0
100,100000.0
5,31,-10.47,-78.0
5,35,10.32,78.0
5,41,-4.17,-48.0
4,42,0.0,0.37,0.1,0,100,0.2
5,45,6.95,80.0
100,100000.0
5,31,-9.89,-97.0
3,32,1.0,-0.49,0.1,0,100,0.2
3,34,0.0,0.39,0.1,0,100,0.2
5,35,9.75,95.0
5,41,-3.81,-60.0
4,44,0.0,0.43,0.1,0,100,0.2
5,45,6.35,100.0
100,100000.0
5,31,-9.17,-120.0
3,32,0.0,-0.48,0.1,0,100,0.2
5,35,9.04,118.0
5,41,-3.38,-72.0
4,42,0.0,0.36,0.1,0,100,0.2
5,45,5.62,122.0
100,100000.0
5,31,-8.29,-147.0
3,34,1.0,0.4,0.1,0,100,0.2
5,35,8.17,145.0
5,41,-2.84,-90.0
4,44,1.0,0.44,0.1,0,100,0.2
5,45,4.73,148.0
100,100000.0
5,31,-7.22,-178.0
3,32,1.0,-0.47,0.1,0,100,0.2
3,34,1.0,0.41,0.1,0,100,0.2
5,35,7.12,175.0
5,41,-2.19,-108.0
4,42,1.0,0.35,0.1,0,100,0.2
4,44,0.0,0.45,0.1,0,100,0.2
5,45,3.65,180.0
100,100000.0
5,31,-6.01,-202.0
3,32,1.0,-0.46,0.1,0,100,0.2
3,34,1.0,0.42,0.1,0,100,0.2
5,35,5.92,200.0
5,41,-1.45,-123.0
4,42,0.0,0.34,0.1,0,100,0.2
5,45,2.42,205.0
100,100000.0
5,31,-4.7,-218.0
3,32,1.0,-0.45,0.1,0,100,0.2
3,34,1.0,0.43,0.1,0,100,0.2
5,35,4.62,217.0
5,41,-0.66,-132.0
4,44,1.0,0.46,0.1,0,100,0.2
5,45,1.09,222.0
100,100000.0
5,31,-3.33,-228.0
3,32,1.0,-0.44,0.1,0,100,0.2
3,34,1.0,0.44,0.1,0,100,0.2
5,35,3.28,223.0
5,41,0.17,-138.0
4,42,1.0,0.33,0.1,0,100,0.2
4,44,1.0,0.47,0.1,0,100,0.2
5,45,-0.28,228.0
100,100000.0
5,31,-1.09,-373.0
3,32,1.0,-0.45,0.1,0,100,0.2
3,34,1.0,0.4,0.1,0,100,0.2
5,35,1.94,223.0
5,41,1.64,-245.0
4,42,1.0,0.32,0.1,0,100,0.2
4,44,1.0,0.48,0.1,0,100,0.2
5,45,-1.65,228.0
100,100000.0
5,31,-0.35,-123.0
3,32,1.0,-0.44,0.1,0,100,0.2
3,34,0.0,0.41,0.1,0,100,0.2
5,35,0.63,218.0
5,41,2.97,-222.0
4,42,1.0,0.31,0.1,0,100,0.2
4,44,1.0,0.49,0.1,0,100,0.2
5,45,-2.98,222.0
100,100000.0
5,31,0.34,-115.0
3,32,0.0,-0.43,0.1,0,100,0.2
5,35,-0.59,203.0
5,41,4.2,-205.0
4,42,1.0,0.3,0.1,0,100,0.2
4,44,1.0,0.5,0.1,0,100,0.2
5,45,-4.21,205.0
100,100000.0
5,31,0.95,-102.0
5,35,-1.67,180.0
5,41,5.28,-180.0
4,42,1.0,0.29,0.1,0,100,0.2
4,44,1.0,0.51,0.1,0,100,0.2
5,45,-5.29,180.0
100,100000.0
5,31,1.46,-85.0
3,32,0.0,-0.42,0.1,0,100,0.2
3,34,0.0,0.4,0.1,0,100,0.2
5,35,-2.57,150.0
5,41,6.17,-148.0
4,42,0.0,0.28,0.1,0,100,0.2
4,44,1.0,0.52,0.1,0,100,0.2
5,45,-6.18,148.0
100,100000.0
5,31,1.87,-68.0
5,35,-3.3,122.0
5,41,6.9,-122.0
4,44,0.0,0.53,0.1,0,100,0.2
5,45,-6.91,122.0
100,100000.0
5,31,2.21,-57.0
5,35,-3.9,100.0
5,41,7.49,-98.0
4,42,0.0,0.27,0.1,0,100,0.2
5,45,-7.5,98.0
100,100000.0
5,31,2.48,-45.0
5,35,-4.39,82.0
5,41,7.98,-82.0
4,44,0.0,0.54,0.1,0,100,0.2
5,45,-7.98,80.0
100,100000.0
5,31,2.71,-38.0
3,32,0.0,-0.41,0.1,0,100,0.2
5,35,-4.79,67.0
5,41,8.37,-65.0
5,45,-8.38,67.0
100,100000.0
5,31,2.89,-30.0
3,34,0.0,0.41,0.1,0,100,0.2
5,35,-5.11,53.0
5,41,8.71,-57.0
4,42,0.0,0.26,0.1,0,100,0.2
5,45,-8.72,57.0
100,100000.0
5,31,3.04,-25.0
5,35,-5.38,45.0
5,41,9.01,-50.0
4,44,0.0,0.55,0.1,0,100,0.2
5,45,-9.02,50.0
100,100000.0
5,31,3.16,-20.0
5,35,-5.6,37.0
5,41,9.27,-43.0
5,45,-9.27,42.0
100,100000.0
5,31,3.26,-17.0
3,32,0.0,-0.4,0.1,0,100,0.2
5,35,-5.77,28.0
5,41,9.48,-35.0
4,42,0.0,0.27,0.1,0,100,0.2
5,45,-9.48,35.0
100,100000.0
5,31,3.34,-13.0
3,34,0.0,0.4,0.1,0,100,0.2
5,35,-5.92,25.0
5,41,9.62,-23.0
4,44,0.0,0.54,0.1,0,100,0.2
5,45,-9.63,25.0
100,100000.0
5,31,3.4,-10.0
5,35,-6.03,18.0
5,41,9.71,-15.0
4,42,1.0,0.28,0.1,0,100,0.2
5,45,-9.71,13.0
100,100000.0
5,31,3.45,-8.0
5,35,-6.12,15.0
4,42,1.0,0.3,0.1,0,100,0.2
4,44,1.0,0.52,0.1,0,100,0.2
5,45,-9.72,2.0
100,100000.0
5,31,3.49,-7.0
5,35,-6.18,10.0
5,41,9.63,13.0
4,42,1.0,0.31,0.1,0,100,0.2
4,44,1.0,0.51,0.1,0,100,0.2
5,45,-9.64,-13.0
100,100000.0
5,31,3.51,-3.0
5,35,-6.23,8.0
5,41,9.47,27.0
4,42,1.0,0.33,0.1,0,100,0.2
4,44,1.0,0.49,0.1,0,100,0.2
5,45,-9.47,-28.0
100,100000.0
5,31,3.53,-3.0
5,35,-6.25,3.0
5,41,9.22,42.0
4,42,1.0,0.48,0.1,0,100,0.2
4,43,1.0,1.04,0.1,0,100,0.2
4,44,1.0,0.59,0.1,0,100,0.2
5,45,-9.22,-42.0
100,100000.0
5,35,-6.26,2.0
5,41,8.9,53.0
4,42,1.0,0.55,0.1,0,100,0.2
4,43,1.0,1.15,0.1,0,100,0.2
4,44,1.0,0.62,0.1,0,100,0.2
5,45,-8.9,-53.0
100,100000.0
5,31,3.52,2.0
5,35,-6.25,-2.0
5,41,8.53,62.0
4,42,0.0,0.58,0.1,0,100,0.2
4,43,1.0,1.17,0.1,0,100,0.2
4,44,1.0,0.61,0.1,0,100,0.2
5,45,-8.53,-62.0
100,100000.0
5,31,3.51,2.0
5,35,-6.22,-5.0
5,41,8.11,70.0
4,43,1.0,1.11,0.1,0,100,0.2
4,44,1.0,0.56,0.1,0,100,0.2
5,45,-8.12,-68.0
100,100000.0
5,31,3.48,5.0
5,35,-6.18,-7.0
5,41,7.68,72.0
4,42,1.0,0.49,0.1,0,100,0.2
4,43,1.0,0.9,0.1,0,100,0.2
4,44,1.0,0.43,0.1,0,100,0.2
5,45,-7.69,-72.0
100,100000.0
5,31,3.45,5.0
3,34,0.0,0.39,0.1,0,100,0.2
5,35,-6.12,-10.0
5,41,7.26,70.0
4,42,1.0,0.46,0.1,0,100,0.2
4,43,0.0,0.8,0.1,0,100,0.2
4,44,1.0,0.36,0.1,0,100,0.2
5,45,-7.26,-72.0
100,100000.0
5,31,3.4,8.0
5,35,-6.03,-15.0
5,41,6.84,70.0
4,42,1.0,0.47,0.1,0,100,0.2
4,44,1.0,0.35,0.1,0,100,0.2
5,45,-6.85,-68.0
100,100000.0
5,31,3.33,12.0
3,34,1.0,0.38,0.1,0,100,0.2
5,35,-5.92,-18.0
5,41,6.46,63.0
4,42,1.0,0.48,0.1,0,100,0.2
4,44,1.0,0.34,0.1,0,100,0.2
5,45,-6.46,-65.0
100,100000.0
5,31,3.25,13.0
3,34,0.0,0.37,0.1,0,100,0.2
5,35,-5.78,-23.0
5,41,6.1,60.0
4,42,1.0,0.49,0.1,0,100,0.2
4,44,1.0,0.33,0.1,0,100,0.2
5,45,-6.1,-60.0
100,100000.0
5,31,3.15,17.0
5,35,-5.6,-30.0
5,41,5.76,57.0
4,42,0.0,0.5,0.1,0,100,0.2
4,44,0.0,0.32,0.1,0,100,0.2
5,45,-5.77,-55.0
100,100000.0
5,31,3.02,22.0
3,34,0.0,0.36,0.1,0,100,0.2
5,35,-5.37,-38.0
5,41,5.44,53.0
5,45,-5.45,-53.0
100,100000.0
5,31,2.87,25.0
5,35,-5.1,-45.0
5,41,5.12,53.0
5,45,-5.12,-55.0
100,100000.0
5,31,2.68,32.0
5,35,-4.76,-57.0
5,41,4.76,60.0
5,45,-4.77,-58.0
100,100000.0
5,31,2.45,38.0
5,35,-4.35,-68.0
5,41,4.35,68.0
5,45,-4.36,-68.0
100,100000.0
5,31,2.17,47.0
5,35,-3.85,-83.0
5,41,3.85,83.0
5,45,-3.86,-83.0
100,100000.0
5,31,1.82,58.0
3,34,1.0,0.37,0.1,0,100,0.2
5,35,-3.24,-102.0
5,41,3.23,103.0
4,44,0.0,0.31,0.1,0,100,0.2
5,45,-3.24,-103.0
100,100000.0
5,31,1.4,70.0
3,34,1.0,0.38,0.1,0,100,0.2
5,35,-2.48,-127.0
5,41,2.48,125.0
5,45,-2.49,-125.0
100,100000.0
5,31,0.88,87.0
3,34,1.0,0.39,0.1,0,100,0.2
5,35,-1.56,-153.0
5,41,1.55,155.0
5,45,-1.56,-155.0
100,100000.0
5,31,0.26,103.0
3,34,0.0,0.4,0.1,0,100,0.2
5,35,-0.44,-187.0
5,41,0.44,185.0
4,42,0.0,0.51,0.1,0,100,0.2
5,45,-0.44,-187.0
100,100000.0
5,31,-0.45,118.0
5,35,0.82,-210.0
5,41,-0.83,212.0
4,44,0.0,0.3,0.1,0,100,0.2
5,45,0.82,-210.0
100,100000.0
5,31,-1.21,127.0
5,35,2.18,-227.0
5,41,-2.19,227.0
5,45,2.18,-227.0
100,100000.0
