5,35,10.16,52.0
5,41,-3.57,-23.0
5,45,6.74,45.0
100,100000.0
5,31,-9.95,-57.0
3,32,0.0,-0.5,0.1,0,100,0.2
5,35,9.83,55.0
5,41,-3.4,-28.0
5,45,6.42,53.0
100,100000.0
5,31,-9.56,-65.0
3,34,0.0,0.37,0.1,0,100,0.2
5,35,9.44,65.0
5,41,-3.19,-35.0
4,44,0.0,0.43,0.1,0,100,0.2
5,45,6.02,67.0
100,100000.0
5,31,-9.08,-80.0
5,35,8.97,78.0
5,41,-2.93,-43.0
4,42,0.0,0.37,0.1,0,100,0.2
5,45,5.54,80.0
100,100000.0
5,31,-8.5,-97.0
3,32,0.0,-0.49,0.1,0,100,0.2
3,34,0.0,0.38,0.1,0,100,0.2
5,35,8.39,97.0
5,41,-2.62,-52.0
4,44,0.0,0.44,0.1,0,100,0.2
5,45,4.94,100.0
100,100000.0
5,31,-7.78,-120.0
5,35,7.68,118.0
5,41,-2.23,-65.0
4,42,0.0,0.36,0.1,0,100,0.2
5,45,4.21,122.0
100,100000.0
5,31,-6.9,-147.0
3,32,1.0,-0.48,0.1,0,100,0.2
3,34,1.0,0.39,0.1,0,100,0.2
5,35,6.81,145.0
5,41,-1.76,-78.0
4,44,1.0,0.45,0.1,0,100,0.2
5,45,3.32,148.0
100,100000.0
5,31,-5.83,-178.0
3,32,1.0,-0.47,0.1,0,100,0.2
3,34,1.0,0.4,0.1,0,100,0.2
5,35,5.75,177.0
5,41,-1.19,-95.0
4,42,1.0,0.35,0.1,0,100,0.2
4,44,0.0,0.46,0.1,0,100,0.2
5,45,2.24,180.0
100,100000.0
5,31,-4.62,-202.0
3,32,0.0,-0.46,0.1,0,100,0.2
3,34,1.0,0.41,0.1,0,100,0.2
5,35,4.55,200.0
5,41,-0.54,-108.0
4,42,1.0,0.34,0.1,0,100,0.2
5,45,1.01,205.0
100,100000.0
5,31,-3.3,-220.0
3,34,1.0,0.42,0.1,0,100,0.2
5,35,3.26,215.0
5,41,0.16,-117.0
4,42,1.0,0.33,0.1,0,100,0.2
4,44,1.0,0.47,0.1,0,100,0.2
5,45,-0.31,220.0
100,100000.0
5,31,-1.94,-227.0
3,32,0.0,-0.45,0.1,0,100,0.2
3,34,1.0,0.43,0.1,0,100,0.2
5,35,1.92,223.0
5,41,0.89,-122.0
4,42,0.0,0.32,0.1,0,100,0.2
4,44,0.0,0.48,0.1,0,100,0.2
5,45,-1.67,227.0
100,100000.0
5,31,-0.3,-273.0
3,34,1.0,0.38,0.1,0,100,0.2
5,35,0.57,225.0
5,41,3.03,-357.0
5,45,-3.04,228.0
100,100000.0
5,31,0.4,-117.0
3,32,0.0,-0.44,0.1,0,100,0.2
3,34,0.0,0.39,0.1,0,100,0.2
5,35,-0.74,218.0
5,41,4.34,-218.0
4,42,1.0,0.31,0.1,0,100,0.2
4,44,1.0,0.49,0.1,0,100,0.2
5,45,-4.35,218.0
100,100000.0
5,31,1.05,-108.0
5,35,-1.95,202.0
5,41,5.56,-203.0
4,42,1.0,0.3,0.1,0,100,0.2
4,44,1.0,0.5,0.1,0,100,0.2
5,45,-5.57,203.0
100,100000.0
5,31,1.62,-95.0
3,32,0.0,-0.43,0.1,0,100,0.2
3,34,0.0,0.4,0.1,0,100,0.2
5,35,-3.03,180.0
5,41,6.63,-178.0
4,42,1.0,0.29,0.1,0,100,0.2
4,44,1.0,0.51,0.1,0,100,0.2
5,45,-6.64,178.0
100,100000.0
5,31,2.1,-80.0
5,35,-3.92,148.0
5,41,7.51,-147.0
4,42,0.0,0.28,0.1,0,100,0.2
4,44,1.0,0.52,0.1,0,100,0.2
5,45,-7.52,147.0
100,100000.0
5,31,2.48,-63.0
3,32,0.0,-0.42,0.1,0,100,0.2
5,35,-4.64,120.0
5,41,8.23,-120.0
4,44,1.0,0.53,0.1,0,100,0.2
5,45,-8.24,120.0
100,100000.0
5,31,2.8,-53.0
5,35,-5.23,98.0
5,41,8.82,-98.0
4,42,0.0,0.27,0.1,0,100,0.2
4,44,0.0,0.54,0.1,0,100,0.2
5,45,-8.82,97.0
100,100000.0
5,31,3.06,-43.0
5,35,-5.72,82.0
5,41,9.29,-78.0
5,45,-9.3,80.0
100,100000.0
5,31,3.27,-35.0
3,32,0.0,-0.41,0.1,0,100,0.2
5,35,-6.11,65.0
5,41,9.68,-65.0
5,45,-9.69,65.0
100,100000.0
5,31,3.44,-28.0
3,34,0.0,0.41,0.1,0,100,0.2
5,35,-6.43,53.0
5,41,10.02,-57.0
4,42,0.0,0.26,0.1,0,100,0.2
4,44,0.0,0.55,0.1,0,100,0.2
5,45,-10.03,57.0
100,100000.0
5,31,3.58,-23.0
5,35,-6.7,45.0
5,41,10.33,-52.0
5,45,-10.33,50.0
100,100000.0
5,31,3.69,-18.0
5,35,-6.91,35.0
5,41,10.6,-45.0
5,45,-10.6,45.0
100,100000.0
5,31,3.78,-15.0
3,32,0.0,-0.4,0.1,0,100,0.2
5,35,-7.08,28.0
5,41,10.82,-37.0
5,45,-10.83,38.0
100,100000.0
5,31,3.86,-13.0
3,34,0.0,0.4,0.1,0,100,0.2
5,35,-7.22,23.0
5,41,10.99,-28.0
4,42,0.0,0.27,0.1,0,100,0.2
5,45,-11.0,28.0
100,100000.0
5,31,3.91,-8.0
5,35,-7.34,20.0
5,41,11.1,-18.0
5,45,-11.1,17.0
100,100000.0
5,31,3.96,-8.0
5,35,-7.42,13.0
5,41,11.12,-3.0
4,42,1.0,0.28,0.1,0,100,0.2
