0.0,0.816,0.4,-0.8,0.4,-0.816,0.0,-0.776,0.4,-0.8,0.4,-0.816
0.0,1.619,0.397,-0.797,0.398,-1.619,0.0,-1.538,0.397,-0.797,0.398,-1.619
0.0,2.362,0.395,-0.793,0.393,-2.362,0.0,-2.244,0.395,-0.793,0.391,-2.362
0.0,3.015,0.393,-0.789,0.385,-3.014,0.0,-2.864,0.395,-0.789,0.382,-3.014
0.0,3.549,0.392,-0.785,0.376,-3.548,0.0,-3.372,0.394,-0.786,0.37,-3.549
0.0,3.982,0.392,-0.78,0.367,-3.98,0.0,-3.783,0.394,-0.782,0.36,-3.98
0.0,4.332,0.391,-0.776,0.361,-4.33,0.0,-4.116,0.393,-0.777,0.353,-4.33
0.0,4.617,0.389,-0.772,0.357,-4.614,0.0,-4.386,0.392,-0.773,0.349,-4.615
0.0,4.85,0.387,-0.768,0.355,-4.847,0.0,-4.607,0.39,-0.769,0.346,-4.847
0.0,5.046,0.392,-0.775,0.357,-5.043,0.0,-4.788,0.389,-0.765,0.343,-5.037
0.0,5.207,0.404,-0.799,0.364,-5.203,0.0,-4.936,0.388,-0.761,0.341,-5.193
0.0,5.326,0.424,-0.834,0.372,-5.32,0.0,-5.057,0.387,-0.758,0.34,-5.32
0.0,5.396,0.449,-0.879,0.378,-5.386,0.0,-5.155,0.386,-0.755,0.339,-5.424
0.0,5.411,0.477,-0.928,0.383,-5.395,0.0,-5.235,0.385,-0.752,0.338,-5.508
0.0,5.364,0.505,-0.977,0.386,-5.339,0.0,-5.299,0.384,-0.75,0.338,-5.575
0.0,5.251,0.529,-1.022,0.39,-5.219,0.0,-5.349,0.384,-0.748,0.337,-5.628
0.0,5.074,0.549,-1.06,0.397,-5.035,0.0,-5.386,0.384,-0.747,0.337,-5.668
0.0,4.836,0.561,-1.088,0.406,-4.795,0.0,-5.412,0.384,-0.746,0.336,-5.695
0.0,4.547,0.567,-1.107,0.415,-4.506,0.0,-5.428,0.385,-0.746,0.335,-5.712
0.0,4.218,0.566,-1.113,0.422,-4.18,0.0,-5.433,0.386,-0.746,0.335,-5.717
0.0,3.866,0.559,-1.108,0.423,-3.831,0.0,-5.429,0.387,-0.747,0.334,-5.713
0.0,3.506,0.547,-1.09,0.42,-3.475,0.0,-5.415,0.389,-0.748,0.334,-5.698
0.0,3.155,0.529,-1.062,0.413,-3.129,0.0,-5.39,0.39,-0.75,0.335,-5.672
0.0,2.826,0.507,-1.025,0.403,-2.804,0.0,-5.355,0.392,-0.752,0.336,-5.635
